userid,age,dob_day,dob_year,dob_month,gender,tenure,friend_count,friendships_initiated,likes
1500549,20,15,1993,12,female,117,170,108,999
1925284,51,13,1962,5,female,2109,172,48,1352
1067208,63,1,1950,1,female,163,170,110,1409
1313930,90,23,1923,3,male,1490,172,128,1469
1710502,19,4,1994,6,male,361,174,139,1403
1835470,81,20,1932,2,male,73,171,158,1361
1435663,29,5,1984,2,female,1048,174,61,1345
1582511,34,17,1979,12,female,525,175,109,1853
1733889,103,5,1910,12,female,1692,170,130,1611
2013471,78,1,1935,8,female,63,173,128,1727
1590496,54,24,1959,9,female,903,171,89,2055
1959860,59,25,1954,2,female,399,171,117,2333
1897780,19,5,1994,1,female,99,172,88,2312
1941597,18,15,1995,2,male,235,171,133,1881
2040312,63,2,1950,6,female,1388,171,89,1894
1723438,28,29,1985,11,female,668,170,85,2153
1182366,25,5,1988,3,female,782,173,70,2174
1254489,51,14,1962,10,female,344,173,49,2231
1476723,42,27,1971,9,female,1524,173,113,3082
1075870,63,25,1950,2,female,1722,172,86,2394
1967013,43,24,1970,6,female,760,174,78,2566
2041002,25,20,1988,11,female,19,170,119,2741
2060854,30,22,1983,12,female,223,171,104,3517
1335748,57,13,1956,11,female,790,170,145,3944
1568412,23,26,1990,3,male,257,173,81,6652
1449243,48,26,1965,6,female,1395,175,108,4748
1961997,53,30,1960,5,female,436,175,145,3937
1858223,13,19,2000,6,female,31,178,73,0
1664960,14,4,1999,1,male,487,178,48,0
1490564,14,6,1999,3,female,133,181,151,0
2109644,14,26,1999,5,male,151,181,153,0
1639314,16,11,1997,11,male,395,176,158,0
1830041,16,3,1997,11,male,328,176,118,0
1386039,16,27,1997,12,male,438,181,139,0
2116407,16,14,1997,12,female,222,178,139,0
1875947,15,12,1998,4,male,209,179,168,0
1005624,15,19,1998,5,female,535,179,158,0
1006488,15,28,1998,5,male,426,177,148,0
1277141,15,6,1998,8,male,237,178,148,0
1237399,17,14,1996,11,male,812,177,45,0
1952916,16,4,1997,4,male,121,176,99,0
1714009,16,22,1997,5,male,1286,177,126,0
2158809,17,11,1996,2,male,395,179,127,0
1676520,17,22,1996,5,male,353,178,85,0
1490070,17,1,1996,5,male,424,181,73,0
2099693,17,13,1996,7,male,273,182,89,0
2189324,17,21,1996,8,female,505,176,46,0
1907337,18,1,1995,1,male,331,182,172,0
1521904,18,21,1995,3,male,414,180,172,0
1022204,18,22,1995,4,male,149,179,87,0
1838037,18,16,1995,9,male,714,179,123,0
1349180,18,16,1995,9,male,338,178,78,0
1537499,18,10,1995,10,male,518,178,134,0
1604433,18,3,1995,10,female,516,178,146,0
1937412,20,18,1993,11,male,490,177,138,0
2012790,20,26,1993,12,male,415,178,146,0
1990158,20,26,1993,12,male,296,177,161,0
1645248,19,12,1994,3,male,457,178,127,0
1300067,19,14,1994,4,female,297,177,23,0
1776319,19,1,1994,6,male,301,182,66,0
1490231,19,30,1994,9,male,133,177,173,0
1513153,21,20,1992,11,male,651,180,178,0
1229390,21,21,1992,11,male,609,182,145,0
1600550,21,2,1992,12,male,258,181,158,0
1728376,20,31,1993,1,male,610,176,55,0
1565094,20,6,1993,3,male,769,182,137,0
1265739,20,17,1993,4,male,370,176,143,0
1043967,20,6,1993,6,female,743,176,65,0
1780127,20,19,1993,8,male,547,182,104,0
1156360,20,7,1993,8,male,575,179,80,0
1588987,20,27,1993,8,male,532,182,19,0
1394892,20,28,1993,8,male,371,176,156,0
1930981,20,4,1993,9,male,571,179,143,0
1642549,21,2,1992,3,male,411,182,159,0
1536392,21,17,1992,4,female,527,178,38,0
1430988,21,1,1992,5,male,624,177,121,0
1151260,23,8,1990,12,male,405,180,155,0
1402742,22,10,1991,1,male,244,182,145,0
1398677,22,3,1991,4,male,490,181,114,0
1100730,22,20,1991,7,male,622,180,97,0
1993728,22,10,1991,9,male,523,181,74,0
1315572,23,1,1990,1,male,862,178,78,0
2045069,23,17,1990,2,male,672,176,116,0
1695024,23,25,1990,3,male,309,176,39,0
1562083,23,10,1990,10,male,293,177,127,0
1486341,24,1,1989,4,male,230,176,166,0
1561335,24,30,1989,5,male,842,181,165,0
1682860,24,28,1989,7,male,618,180,80,0
1749535,24,9,1989,7,male,278,180,168,0
1612061,24,4,1989,9,male,655,180,123,0
1451438,25,4,1988,2,male,357,179,146,0
2168372,25,7,1988,8,male,388,177,161,0
1789485,25,4,1988,10,male,99,182,152,0
1798621,26,10,1987,5,male,699,179,156,0
1890559,26,18,1987,9,male,179,179,63,0
1959226,26,15,1987,10,male,629,176,136,0
1084210,26,4,1987,10,male,347,182,93,0
1026353,28,26,1985,11,male,342,179,111,0
1121992,27,12,1986,3,male,667,181,32,0
1114362,27,25,1986,5,female,493,176,103,0
1414958,28,20,1985,1,male,195,177,107,0
1832830,28,12,1985,3,male,1024,178,107,0
1455191,28,2,1985,10,male,846,178,107,0
1225335,30,27,1983,11,male,590,176,24,0
1080000,29,12,1984,6,male,141,178,131,0
1199818,29,17,1984,7,male,536,177,147,0
1698326,29,23,1984,9,male,456,176,147,0
1228497,30,12,1983,3,male,527,182,118,0
2104400,31,27,1982,3,female,397,179,35,0
1082302,31,2,1982,4,male,221,178,81,0
1384962,31,27,1982,6,male,799,178,103,0
1061635,31,13,1982,6,male,759,177,111,0
2020667,32,30,1981,1,male,569,182,88,0
1851756,33,7,1980,2,female,389,180,146,0
1982423,33,19,1980,3,male,437,182,171,0
2144042,33,14,1980,4,female,638,181,75,0
1646428,33,25,1980,9,male,181,176,164,0
1612718,37,20,1976,12,male,678,176,107,0
1673873,37,29,1976,4,female,229,181,175,0
2104028,37,25,1976,6,male,386,180,170,0
1397197,39,27,1974,12,female,598,176,143,0
1884951,38,26,1975,3,male,695,177,122,0
1867663,38,19,1975,8,male,648,176,134,0
2038057,38,5,1975,9,male,747,177,120,0
1831418,39,29,1974,10,female,748,176,124,0
1963244,40,2,1973,2,male,1466,178,96,0
1702856,40,1,1973,5,male,365,181,133,0
1187572,41,1,1972,1,male,128,176,72,0
1052982,41,4,1972,5,male,606,178,162,0
1023360,48,25,1965,3,male,1733,178,45,0
1549627,54,18,1959,2,male,1664,182,89,0
1580388,59,23,1954,12,male,1835,182,83,0
1979486,59,17,1954,5,male,1840,176,29,0
1190002,62,10,1951,6,female,1064,176,69,0
1710989,65,19,1948,5,female,619,182,152,0
1542727,66,18,1947,7,male,455,178,89,0
1686601,68,11,1945,4,male,1348,180,10,0
1196904,71,28,1942,2,female,739,181,65,0
1495473,74,15,1939,9,female,1687,181,87,0
1946548,93,13,1920,3,male,1532,180,56,0
1248475,93,3,1920,9,female,244,179,141,0
2096982,99,27,1914,2,male,1572,182,50,0
1296051,101,11,1912,3,male,296,176,90,0
2182624,103,20,1910,11,male,740,180,121,0
1522339,103,16,1910,8,male,752,177,134,0
1008801,108,24,1905,12,male,286,182,151,0
1949862,108,19,1905,1,male,1465,178,84,0
1676994,113,1,1900,1,male,1606,178,84,0
1706149,14,7,1999,3,male,368,178,36,1
1048776,15,30,1998,1,female,616,182,76,1
2031769,18,18,1995,6,male,351,179,137,1
1680983,19,19,1994,7,female,273,182,99,1
1746451,19,16,1994,10,male,406,182,44,1
1872572,31,2,1982,9,male,641,180,110,1
1669770,32,24,1981,5,male,290,176,139,1
1148421,34,25,1979,4,male,387,177,47,1
1650704,20,13,1993,11,male,342,182,155,1
2035307,21,2,1992,2,male,890,180,137,1
1477762,35,30,1978,8,male,533,177,88,1
1461713,16,7,1997,3,male,165,181,152,1
1827288,18,6,1995,2,male,647,176,111,1
1469807,20,1,1993,1,male,587,177,89,1
1112542,20,13,1993,8,male,612,176,131,1
1314881,23,23,1990,10,male,692,181,111,1
1592214,26,13,1987,1,male,258,180,155,1
1034745,28,26,1985,6,male,320,177,58,1
2081700,41,26,1972,1,male,268,181,76,1
2105181,63,3,1950,2,male,308,176,119,1
1163525,64,26,1949,10,female,1426,179,89,1
1827015,69,29,1944,2,male,789,180,77,1
1625451,91,4,1922,6,female,1558,179,97,1
1337709,98,2,1915,5,male,1680,177,82,1
1436470,17,11,1996,12,male,465,178,7,1
1769963,16,26,1997,3,female,412,181,96,1
1165964,19,2,1994,2,male,982,180,129,1
1273127,19,18,1994,8,male,164,178,158,1
1023023,23,19,1990,12,male,565,180,113,1
1154319,25,25,1988,9,female,405,182,101,1
1859550,25,9,1988,10,male,458,181,142,1
1485097,31,8,1982,12,male,529,180,135,1
1564294,30,1,1983,5,male,587,177,115,1
1351774,33,5,1980,3,male,660,177,166,1
1408765,36,13,1977,5,male,905,182,162,1
1141807,52,18,1961,8,male,1122,178,101,1
1308581,54,5,1959,11,male,776,178,124,1
1586581,59,28,1954,12,male,171,179,109,1
1739577,59,17,1954,1,male,1369,176,109,1
1671881,90,12,1923,4,female,664,179,133,1
1728431,108,6,1905,6,male,1000,177,140,1
1254110,16,1,1997,1,male,571,177,105,1
1549482,16,10,1997,4,male,124,178,40,1
1020456,19,8,1994,5,male,55,182,147,1
1884887,19,14,1994,8,male,458,176,117,1
1494190,69,29,1944,9,female,1528,181,139,1
2145757,14,8,1999,7,female,81,179,61,1
1328866,16,16,1997,1,male,108,180,152,1
1254886,17,27,1996,2,male,296,176,115,1
2048228,18,20,1995,9,female,91,179,112,1
2009019,20,9,1993,12,male,679,182,101,1
1612197,19,3,1994,1,male,630,180,85,1
1782137,20,26,1993,10,male,212,177,68,1
1330932,21,10,1992,10,male,62,178,166,1
1291107,22,6,1991,1,female,151,182,152,1
2029477,23,2,1990,6,male,497,181,127,1
2050474,24,12,1989,2,female,1108,178,56,1
1300985,29,10,1984,8,male,465,180,46,1
1016371,35,16,1978,11,male,96,182,166,1
1471543,36,31,1977,3,male,246,182,84,1
1070251,44,12,1969,11,male,49,177,116,1
1593238,58,13,1955,3,female,978,182,107,1
1013378,72,1,1941,12,male,1923,180,66,1
1494068,73,6,1940,11,male,1451,180,45,2
1921913,15,1,1998,3,male,692,181,65,2
1059715,73,15,1940,5,male,1397,176,76,2
1458413,19,22,1994,11,male,656,182,43,2
1076053,18,5,1995,7,female,473,177,111,2
1738873,50,17,1963,10,female,663,176,88,2
1442963,16,24,1997,5,male,203,180,166,2
1922507,18,27,1995,6,male,367,182,158,2
1467935,27,2,1986,4,male,72,182,107,2
1021579,28,17,1985,2,male,407,181,56,2
2036407,68,21,1945,1,male,618,178,132,2
1198018,25,1,1988,1,female,147,179,163,2
2024901,19,8,1994,8,male,677,179,149,2
1536884,26,19,1987,4,female,585,180,73,2
1484336,47,5,1966,9,male,444,181,61,2
1383072,14,22,1999,11,male,165,176,102,2
2145896,15,18,1998,4,male,184,182,165,2
1841247,15,18,1998,8,male,705,178,121,2
1806902,18,1,1995,7,male,575,180,79,2
1067422,18,29,1995,10,male,759,177,93,2
1016837,19,3,1994,3,male,358,180,144,2
1560057,19,26,1994,6,male,619,176,57,2
1426339,19,4,1994,8,female,399,181,31,2
1288109,19,28,1994,9,male,545,180,94,2
1342669,19,12,1994,10,male,378,181,157,2
1578017,20,2,1993,2,male,1004,182,153,2
2123635,20,12,1993,5,female,548,177,116,2
1162843,23,30,1990,11,male,348,180,160,2
1634326,23,8,1990,5,female,569,180,51,2
1350938,25,21,1988,8,male,199,177,143,2
1378068,28,14,1985,8,male,486,178,70,2
1714849,35,10,1978,8,male,223,176,39,2
1110954,45,2,1968,10,male,589,177,108,2
1118954,60,21,1953,4,male,1185,182,34,2
1203207,103,4,1910,3,male,692,179,71,2
1515309,66,24,1947,10,male,427,176,141,3
1515499,20,30,1993,8,male,594,180,134,3
1133167,47,20,1966,6,male,807,179,74,3
2184906,89,12,1924,7,male,1741,179,74,3
1147531,24,18,1989,7,male,427,180,84,3
1097600,16,17,1997,9,male,71,182,124,3
1355178,19,20,1994,7,female,420,180,62,3
1956435,27,25,1986,7,male,308,177,40,3
1574605,20,25,1993,9,male,344,179,128,3
1225763,23,3,1990,3,male,209,177,159,3
1598382,23,21,1990,6,male,363,179,81,3
1995788,108,31,1905,10,female,372,176,130,3
1783569,22,23,1991,6,male,668,176,42,3
1098409,18,2,1995,6,male,155,180,173,3
1569250,20,15,1993,11,male,172,178,120,3
1037020,45,12,1968,6,male,641,179,139,3
1764213,47,30,1966,4,female,1497,179,73,3
2105050,64,1,1949,3,female,229,180,49,3
1660467,17,13,1996,9,male,289,178,105,3
1146153,22,1,1991,1,male,340,177,64,3
2031417,22,2,1991,2,male,956,182,93,3
1935693,24,26,1989,12,male,372,181,95,3
2162099,23,26,1990,9,male,318,178,127,3
2084139,24,10,1989,3,male,552,177,124,3
1998221,26,12,1987,11,male,1404,176,156,3
1386638,27,8,1986,10,female,284,177,140,3
1821459,39,24,1974,3,female,1037,178,93,3
1538729,19,1,1994,1,male,196,182,172,4
2049114,56,25,1957,7,male,1080,177,112,4
1702918,72,4,1941,8,male,924,181,125,4
1478554,28,1,1985,2,male,433,178,90,4
2145955,24,16,1989,8,male,338,181,159,4
1582398,26,14,1987,8,male,297,179,146,4
2175820,16,12,1997,2,male,293,177,102,4
1165163,19,28,1994,12,male,483,179,121,4
2092422,29,25,1984,9,female,500,180,57,4
1785176,103,6,1910,7,female,449,181,98,4
1572571,16,22,1997,4,male,268,177,126,4
1243455,20,18,1993,10,male,200,180,44,4
1023734,22,26,1991,10,female,687,178,62,4
1543997,31,9,1982,11,male,664,178,151,4
1109492,19,26,1994,4,female,469,177,67,4
1421532,21,17,1992,8,male,442,179,154,4
1944459,23,24,1990,5,male,282,176,43,4
1516623,26,28,1987,1,male,456,177,112,4
1852997,36,18,1977,8,female,533,177,105,4
2026720,68,10,1945,9,male,343,181,91,4
1391856,95,17,1918,8,male,103,177,152,4
2085563,100,17,1913,6,male,1838,178,16,4
1063799,19,30,1994,3,male,306,176,170,5
1670580,36,12,1977,3,male,202,176,136,5
1328316,18,27,1995,11,male,575,182,100,5
1278624,24,17,1989,1,female,988,182,49,5
1022022,32,6,1981,7,female,294,182,95,5
1975397,28,27,1985,5,male,378,178,149,5
1268310,54,16,1959,7,female,1223,176,86,5
1142477,14,17,1999,8,male,230,182,11,5
1434311,51,31,1962,12,male,154,177,122,5
1871075,22,22,1991,2,male,456,180,105,5
1938572,20,28,1993,12,male,255,176,85,5
2052145,21,11,1992,10,male,699,182,43,5
1235980,26,30,1987,3,female,679,182,44,5
1632974,32,21,1981,11,female,782,181,108,5
1213202,33,29,1980,9,male,579,181,134,5
1638448,36,14,1977,12,male,383,177,168,5
2088425,53,7,1960,8,male,1638,179,70,5
2156622,32,9,1981,9,male,661,176,135,6
1107620,103,30,1910,6,male,500,179,118,6
1969192,32,24,1981,11,male,443,182,147,6
1351110,81,9,1932,1,male,1447,180,85,6
2107135,89,12,1924,6,female,1587,179,69,6
1333111,17,28,1996,2,female,91,178,172,6
1372993,18,16,1995,4,male,454,178,113,6
1882776,34,4,1979,3,male,1658,181,105,6
1840232,29,4,1984,9,male,569,177,113,6
1602067,28,17,1985,4,male,635,179,86,6
1055450,53,3,1960,9,female,1603,177,39,6
1454980,31,16,1982,7,male,626,179,63,6
1656993,16,11,1997,2,female,245,178,76,6
1348697,24,17,1989,12,male,548,176,97,6
1602262,108,9,1905,6,male,1571,179,47,6
1775158,21,27,1992,8,male,812,180,123,6
1441963,89,7,1924,3,male,1345,179,71,6
1710231,108,15,1905,3,male,942,177,130,6
1258224,19,19,1994,3,male,234,178,111,6
1044742,20,7,1993,4,male,377,181,152,6
1240746,21,18,1992,4,male,242,179,117,6
1459313,22,9,1991,9,female,564,182,39,6
1409149,24,8,1989,7,male,266,182,63,6
1352821,27,28,1986,8,female,267,178,57,6
1779533,48,28,1965,11,female,1993,179,63,6
1989231,15,25,1998,7,male,258,176,111,7
1911960,24,26,1989,8,male,319,180,125,7
1818169,27,21,1986,8,female,272,182,151,7
2008978,30,17,1983,3,male,258,176,70,7
1114335,31,1,1982,7,male,294,181,87,7
1949681,21,7,1992,12,male,130,182,128,7
1161498,20,28,1993,3,male,574,179,68,7
1406307,40,8,1973,11,female,719,182,81,7
1413855,18,1,1995,1,male,278,178,115,7
2002249,21,13,1992,10,male,1111,176,91,7
1486726,83,10,1930,7,male,744,179,159,7
1812094,18,11,1995,3,male,141,177,142,7
1960749,18,6,1995,4,male,602,176,83,7
1322106,18,12,1995,9,male,71,177,176,7
1667684,23,5,1990,9,male,290,176,158,7
1234653,19,1,1994,1,male,602,178,92,7
1129208,25,20,1988,8,male,243,181,147,7
1208226,36,23,1977,11,male,266,179,168,7
1806211,38,25,1975,9,female,160,181,103,7
1955587,51,1,1962,4,female,384,182,92,7
1793665,53,24,1960,5,male,1513,181,137,7
1023012,59,21,1954,8,female,1398,180,51,7
1223065,62,18,1951,9,male,820,176,99,7
2140935,108,23,1905,4,female,354,181,98,7
1007291,16,15,1997,7,male,164,178,153,8
1354711,32,23,1981,5,male,402,178,100,8
1115239,54,8,1959,1,male,391,181,167,8
1336139,19,15,1994,12,male,725,181,163,8
1999102,21,14,1992,3,male,721,178,113,8
1652935,19,25,1994,11,female,538,177,130,8
1539166,35,29,1978,8,male,1519,179,19,8
1595314,59,11,1954,5,male,476,176,161,8
1715745,83,20,1930,5,male,438,177,172,8
1236374,20,2,1993,1,male,1361,176,35,8
2177360,28,29,1985,1,female,483,179,162,8
1125532,20,19,1993,3,female,425,182,61,8
1156245,44,25,1969,3,male,1901,180,55,8
2082776,49,5,1964,5,female,1950,178,31,8
1166557,46,22,1967,5,female,151,177,60,9
1100989,16,1,1997,9,male,385,180,142,9
1620642,63,9,1950,12,female,1742,177,105,9
2008780,14,8,1999,9,male,315,179,142,9
1694511,17,14,1996,10,female,188,181,159,9
1341513,14,5,1999,10,male,230,177,137,9
2175694,21,8,1992,6,male,979,179,64,9
1049031,25,10,1988,12,female,447,181,105,9
1124518,23,15,1990,9,male,523,176,110,10
1438897,30,6,1983,4,male,587,181,112,10
1533866,16,27,1997,8,male,129,181,99,10
1498609,38,1,1975,3,male,393,179,81,10
2119475,34,9,1979,10,female,838,176,110,10
1315477,22,25,1991,9,female,272,179,174,10
1323668,21,30,1992,7,female,741,180,88,10
1552982,28,25,1985,2,female,259,178,62,10
1538032,63,19,1950,11,female,360,177,118,10
1414825,106,11,1907,6,male,1351,178,117,10
2074410,103,16,1910,10,female,1239,177,83,10
1961304,18,23,1995,4,female,387,179,153,10
2173216,21,15,1992,2,male,246,177,98,10
1159435,36,10,1977,1,male,101,182,106,10
1903905,17,19,1996,12,male,398,180,153,11
1435762,29,3,1984,8,male,825,179,140,11
2107954,19,27,1994,1,male,521,180,134,11
1141261,16,3,1997,3,male,476,180,87,11
1648094,19,14,1994,12,male,232,176,119,11
1100270,18,1,1995,8,male,388,182,79,11
1188414,28,1,1985,5,male,607,179,89,11
1335161,75,7,1938,6,male,308,181,149,11
1968051,20,17,1993,5,male,272,179,114,11
1644331,21,2,1992,2,male,252,181,173,11
1485160,24,16,1989,6,female,515,179,134,11
1821535,24,7,1989,4,female,437,176,70,11
1443040,28,10,1985,2,male,819,182,101,11
1071142,30,7,1983,10,female,419,178,115,11
1564065,28,29,1985,11,male,752,181,92,12
1176459,18,1,1995,4,male,304,177,116,12
1112189,41,4,1972,3,female,269,178,148,12
1769995,26,1,1987,10,male,610,177,57,12
2191433,19,28,1994,3,female,488,177,80,12
1331390,16,1,1997,1,female,602,181,96,12
1387411,30,15,1983,12,male,852,178,114,12
1607588,23,25,1990,5,male,378,182,166,12
1395569,26,29,1987,8,male,316,181,147,12
2029802,20,12,1993,11,male,435,177,114,12
1551950,26,20,1987,10,male,727,177,139,12
1304193,18,14,1995,3,male,201,179,113,12
1030960,23,2,1990,12,male,648,180,134,12
1850836,26,7,1987,9,male,749,182,146,12
1320192,108,12,1905,12,male,618,181,59,12
1281745,23,20,1990,10,male,495,182,156,13
1811568,20,21,1993,4,female,563,176,109,13
1957426,105,10,1908,5,male,557,179,161,13
1510343,57,26,1956,5,female,436,177,51,13
1902225,33,4,1980,2,female,496,178,18,13
1419411,14,17,1999,2,male,115,177,165,13
2081266,14,4,1999,11,female,187,182,94,13
2061683,45,1,1968,1,male,956,181,150,13
1641409,17,13,1996,9,male,476,180,110,13
1551758,26,3,1987,1,male,655,182,106,13
1013343,19,12,1994,11,male,1064,178,114,14
2098921,16,26,1997,12,male,209,178,155,14
1959586,26,29,1987,8,female,146,180,159,14
1003315,24,15,1989,7,male,245,177,103,14
1221718,28,23,1985,12,female,742,180,54,14
2125768,53,15,1960,10,female,2087,179,28,14
1262213,21,17,1992,8,female,513,182,143,14
1770263,21,25,1992,5,male,449,182,143,14
1924442,23,28,1990,1,female,145,178,146,14
1039006,14,25,1999,8,male,395,177,145,14
1870655,16,27,1997,4,female,369,181,75,14
1883157,20,5,1993,2,female,386,181,71,14
1250214,21,20,1992,2,female,153,182,86,14
1724224,27,28,1986,9,male,604,176,108,14
1408836,29,13,1984,3,male,558,180,125,14
1827562,34,4,1979,4,male,1044,176,113,15
1113982,15,25,1998,8,female,310,181,92,15
1521539,18,10,1995,6,male,30,177,135,15
1704113,20,14,1993,4,male,494,177,129,15
1333528,22,6,1991,11,male,701,177,39,15
1442829,37,28,1976,9,female,445,180,79,16
2020579,62,18,1951,2,female,751,181,137,16
1054365,85,16,1928,1,male,1161,177,83,16
1829404,73,18,1940,2,female,657,177,83,16
1239641,27,17,1986,8,male,353,180,155,16
1524417,47,14,1966,6,female,612,178,109,16
1428665,19,3,1994,7,male,387,180,119,16
1939779,21,11,1992,3,female,532,180,92,16
1948812,23,23,1990,5,male,424,178,93,16
1065885,24,10,1989,4,male,849,178,61,17
1611133,15,18,1998,12,male,128,181,169,17
1032174,27,6,1986,3,male,176,180,102,17
1527188,23,3,1990,7,female,435,177,85,17
2141932,28,19,1985,3,female,831,178,57,17
1995275,33,20,1980,9,female,975,177,137,17
1899882,21,7,1992,5,female,498,181,123,17
1801802,14,24,1999,10,male,259,180,121,18
2089754,19,1,1994,7,female,295,180,49,18
1819086,68,17,1945,8,male,1425,180,49,18
1884235,108,21,1905,8,male,1158,180,85,18
1150785,24,2,1989,5,female,597,176,37,18
2002783,23,1,1990,1,male,322,178,149,18
1497174,21,2,1992,9,male,595,178,113,19
1369080,15,22,1998,8,male,234,182,128,19
1887790,34,14,1979,11,female,264,179,157,19
1949370,21,4,1992,7,female,609,177,86,19
1151434,22,8,1991,10,male,484,176,117,19
1702661,24,1,1989,7,male,1175,179,119,19
1825388,43,10,1970,7,female,285,180,143,19
2083239,24,4,1989,2,female,503,178,91,19
1143783,27,17,1986,1,female,338,182,86,19
2189905,28,29,1985,10,male,338,179,153,19
1306485,19,24,1994,10,male,43,178,88,19
2031673,23,25,1990,11,male,639,180,105,19
1965301,30,12,1983,10,male,286,178,80,20
2042867,41,25,1972,7,female,590,179,146,20
1299188,34,26,1979,3,male,116,180,146,20
1124853,38,21,1975,9,male,863,180,102,20
1178434,18,20,1995,3,male,210,177,145,20
1550310,27,5,1986,9,male,122,182,172,20
1895191,59,15,1954,2,female,1390,181,64,20
1114860,15,11,1998,4,male,213,178,94,21
2060909,60,24,1953,7,male,1983,182,103,21
1599179,17,13,1996,8,male,645,179,94,21
1909049,16,22,1997,12,male,221,178,92,21
1948366,17,20,1996,8,male,232,180,76,21
1151244,24,7,1989,3,male,495,182,124,21
1661865,108,26,1905,7,female,1763,178,60,22
1652666,29,4,1984,4,male,274,179,92,22
1180015,18,16,1995,5,female,351,181,57,22
1748677,16,20,1997,11,male,424,182,91,22
1012308,17,28,1996,9,male,564,180,95,22
2139556,19,23,1994,5,male,116,176,149,22
1911602,93,28,1920,2,male,566,179,140,23
1013391,27,3,1986,4,male,418,178,124,23
1680171,21,26,1992,7,male,420,182,67,23
2140362,25,1,1988,1,female,401,176,47,23
1898627,17,15,1996,1,male,1420,176,34,24
1280448,22,30,1991,4,male,642,178,132,24
1294282,23,4,1990,9,male,725,180,141,24
1217133,32,19,1981,7,male,883,181,129,24
1707445,22,4,1991,1,male,301,182,166,24
1473778,20,1,1993,12,male,420,178,112,24
1364760,21,10,1992,6,male,460,179,98,24
2155840,19,21,1994,5,male,250,180,95,24
1559910,69,29,1944,5,male,2377,181,50,25
1423961,30,13,1983,12,female,412,178,93,25
2000451,18,21,1995,7,female,301,181,83,25
1428973,36,29,1977,6,female,1335,178,51,25
1575411,18,26,1995,11,female,197,180,86,25
1471588,51,19,1962,7,female,218,182,108,26
1136619,13,1,2000,3,female,65,178,131,26
1336819,76,29,1937,9,male,1071,178,136,27
1350413,15,4,1998,10,male,308,176,52,27
1923792,24,11,1989,8,male,108,177,125,27
1688023,14,20,1999,3,female,265,178,149,27
1905534,29,22,1984,11,female,343,176,96,27
1105568,43,20,1970,4,female,505,182,123,28
1919719,14,25,1999,11,male,382,181,37,28
1875108,33,10,1980,8,male,313,176,160,28
1178196,23,7,1990,5,female,300,178,86,28
2120900,49,21,1964,5,female,425,181,81,28
2116380,31,16,1982,4,female,469,178,140,29
1341604,27,7,1986,2,male,327,178,105,29
1526937,32,3,1981,3,female,893,176,129,29
1238660,14,10,1999,7,female,378,182,56,31
1378525,16,19,1997,9,female,590,180,64,30
1164667,35,12,1978,12,male,411,180,134,31
1014405,23,27,1990,2,female,938,182,77,31
1356115,24,15,1989,3,male,968,178,109,30
1065015,19,10,1994,10,male,1830,182,127,31
1157393,29,12,1984,12,male,156,182,121,30
1922666,28,4,1985,7,male,523,177,105,31
1036837,34,24,1979,8,female,485,176,98,31
2043539,35,21,1978,10,male,624,178,118,32
1197675,16,3,1997,7,female,119,179,125,32
1291836,39,4,1974,5,male,515,178,95,32
1547115,54,24,1959,10,male,999,180,46,32
1250459,63,2,1950,9,male,1186,181,110,32
1381821,108,4,1905,7,male,1127,180,133,32
1706949,108,28,1905,4,female,1192,176,118,32
1787675,30,27,1983,6,male,546,179,125,32
1050101,60,18,1953,11,female,281,178,101,33
1567986,21,3,1992,11,male,296,177,86,33
2115037,108,1,1905,1,NA,2131,179,145,33
1636898,19,24,1994,8,male,311,179,166,33
1683737,65,29,1948,11,female,484,179,60,33
1704039,30,16,1983,5,female,372,180,130,33
1820778,60,12,1953,8,female,594,181,141,34
1644728,53,21,1960,8,female,1336,182,103,34
1503234,104,16,1909,12,female,1674,177,75,34
1585540,44,3,1969,7,male,369,181,103,34
2154894,34,16,1979,1,male,216,182,139,34
1779255,25,16,1988,2,female,800,179,56,34
2061737,28,4,1985,12,female,421,176,110,34
1108977,18,1,1995,2,male,1108,178,62,35
1969548,23,18,1990,11,male,142,182,135,36
1114025,22,14,1991,4,male,524,177,89,35
1267662,29,1,1984,8,male,191,179,141,35
2018485,33,2,1980,2,male,397,182,172,36
2186770,36,18,1977,8,male,526,181,63,35
1794829,40,27,1973,1,male,1105,176,93,35
1637462,25,17,1988,5,male,259,178,141,36
1034836,39,8,1974,7,male,1390,176,39,37
1994167,61,9,1952,10,female,567,178,139,37
1427343,36,2,1977,2,male,894,181,81,37
1295790,53,17,1960,4,male,2069,177,143,37
1683434,35,3,1978,9,female,893,180,121,37
1730981,108,5,1905,1,female,1034,176,100,37
1445977,23,27,1990,11,female,797,177,98,37
1882630,25,2,1988,8,male,340,178,129,37
1069241,13,20,2000,1,male,260,178,140,39
1497362,16,13,1997,10,female,132,177,33,39
1376508,20,10,1993,1,male,123,180,152,38
1944486,108,1,1905,12,male,1641,178,47,38
2071676,42,9,1971,9,male,857,181,107,38
1537889,15,4,1998,1,male,824,178,85,39
1395876,24,20,1989,9,male,372,176,152,38
1096783,28,31,1985,8,female,1410,179,111,39
1753520,22,28,1991,12,male,284,179,113,39
1791777,23,18,1990,5,male,675,181,142,39
1736209,53,15,1960,10,female,950,182,125,38
1769635,20,18,1993,2,male,256,180,125,40
1232102,27,11,1986,7,female,559,180,41,40
1148967,24,15,1989,4,male,690,178,70,40
